user,neighbors
207,"[1628, 292, 1145, 165, 355, 911, 1676, 674, 1135, 446, 298, 1027, 1470, 1237, 175, 5, 1282, 1255, 1086, 1716, 443, 1340, 392, 1562, 1263, 1328, 578, 706, 497, 1077, 701, 154, 345, 24, 139, 68, 937, 447, 1244, 734, 1186, 739, 327, 1779, 1213, 877, 1362, 1600, 656, 1714, 1214, 391, 1322, 1056, 1769, 1659, 974, 1804, 106, 301, 125, 416, 673, 1494, 365, 1028, 779, 692, 235, 1112, 1689, 1218, 1351, 1238, 351, 440, 353, 109, 442, 78, 189, 1066, 1306, 1359, 1276, 286, 337, 309, 265, 1096, 1724, 169, 559, 1018, 388, 492, 1611, 1416, 1031, 845, 1759, 233, 746, 566, 1222, 90, 63, 1457, 899, 275, 148, 71, 1589, 1303, 963, 258, 1514, 817, 105, 841, 1718, 829, 183, 140, 52, 1665, 649, 296, 712, 428, 1528, 721, 1235, 1667, 1012, 151, 1586, 1662, 1664, 149, 1543, 1283, 1300, 1813, 1785, 1642, 371, 919, 769, 624, 922, 891, 279, 1648, 702, 1533, 1588, 745, 307, 1184, 751, 1767, 572, 666, 318, 526, 1583, 481, 1389, 455, 733, 181, 398, 1500, 188, 532, 156, 1560, 1353, 1219, 431, 1450, 1709, 1677, 1568, 93, 523, 1159, 1144, 543, 1816, 1231, 820, 1444, 1039, 1040, 304, 504, 331, 575, 1191, 1750, 569, 1382, 608, 1373, 1154, 1073, 414, 587, 546, 967, 314, 1423, 408, 1140, 381, 537, 530, 1234, 1518, 1035, 1732, 1294, 12, 1758, 1708, 1478, 1497, 1796, 824, 1473, 1162, 1372, 955, 1400, 1257, 1509, 990, 1511, 913, 1573, 705, 1026, 708, 991, 239, 1486, 1307, 1122, 846, 588, 1196, 1613, 904, 240, 1330, 1488, 1387, 1032, 1102, 1432, 535, 19, 1449, 1009, 1815, 334, 92, 1087, 1631, 1046, 1728, 1258, 1641, 1496, 1686, 80, 315, 1131, 1398, 1565, 386, 1395, 1033, 1165, 280, 251, 597, 774, 647, 510, 1338, 1712, 210, 300, 794, 1604, 254, 1581, 395, 118, 1691, 1722, 639, 341, 196, 1354, 1455, 542, 1413, 1376, 180, 333, 131, 1462, 393, 407, 1250, 1519, 748, 1781, 176, 1180, 1314, 717, 1406, 606, 512, 1158, 564, 1163, 960, 478, 70, 1596, 1618, 1232, 31, 1738, 493, 589, 900, 1043, 62, 1019, 903, 370, 459, 1002, 343, 549, 421, 1207, 1614, 1597, 69]"
1154,"[233, 1470, 656, 292, 1096, 447, 1600, 1779, 286, 5, 298, 1145, 1077, 1237, 355, 1340, 90, 1676, 353, 1028, 1303, 1238, 1718, 1560, 1665, 1769, 1382, 140, 673, 148, 1027, 301, 154, 1716, 877, 1659, 1813, 78, 666, 1056, 1214, 911, 169, 746, 265, 1494, 1804, 1255, 1322, 974, 351, 937, 175, 391, 24, 1359, 1282, 1689, 386, 345, 1012, 309, 734, 407, 532, 93, 1473, 1031, 1244, 537, 1362, 235, 327, 751, 1258, 1263, 546, 1257, 68, 779, 492, 1191, 1611, 296, 1648, 845, 542, 913, 71, 388, 446, 1528, 183, 105, 1066, 739, 1135, 1785, 1213, 692, 443, 578, 381, 1039, 1586, 149, 1218, 1588, 416, 1677, 543, 314, 139, 341, 254, 497, 1750, 1664, 106, 1387, 1759, 1732, 392, 1219, 1478, 478, 535, 1395, 1086, 1514, 624, 705, 566, 1306, 1033, 1589, 990, 251, 1186, 1276, 569, 1416, 674, 820, 1131, 1562, 189, 1234, 1354, 829, 337, 991, 371, 1018, 794, 1724, 428, 1122, 745, 701, 156, 1714, 1709, 706, 891, 1488, 1389, 1618, 733, 1533, 181, 1351, 817, 922, 1046, 279, 414, 1631, 1222, 824, 1184, 1159, 19, 899, 919, 12, 1565, 1294, 318, 526, 1642, 1283, 1372, 510, 1497, 967, 575, 180, 588, 1543, 1500, 275, 1112, 1035, 1400, 1040, 1353, 176, 1686, 1573, 1102, 1457, 1462, 1667, 721, 649, 1662, 1767, 1583, 708, 151, 1300, 1444, 963, 1144, 1162, 1432, 1496, 523, 904, 841, 846, 300, 1330, 1165, 1026, 530, 1140, 774, 748, 559, 304, 572, 769, 1708, 1231, 63, 307, 334, 1758, 1518, 1816, 1180, 365, 1423, 331, 1398, 258, 1250, 1087, 125, 1486, 1568, 481, 440, 1235, 1373, 52, 1338, 1641, 315, 431, 1781, 597, 960, 398, 1328, 1596, 70, 131, 118, 1032, 165, 455, 1613, 109, 712, 1073, 1815, 1728, 207, 608, 92, 442, 188, 1450, 1511, 1376, 512, 1232, 1628, 647, 280, 702, 1455, 1314, 393, 587, 80, 1509, 240, 1581, 1449, 955, 1604, 1712, 606, 395, 1196, 1307, 1009, 1163, 408, 1691, 1158, 333, 1413, 1406, 639, 717, 1796, 564, 1722, 210, 239, 196, 504, 1043, 1738, 1019, 459, 549, 589, 1002, 62, 1614, 493, 903, 421, 370, 343, 900, 31, 1519, 1207, 69, 1597]"
751,"[1122, 1562, 345, 183, 919, 292, 298, 1600, 1096, 416, 371, 90, 1237, 1785, 673, 656, 106, 355, 1340, 1322, 443, 1497, 1238, 739, 1145, 5, 233, 1389, 1077, 1769, 1258, 447, 1416, 1813, 1718, 974, 734, 1470, 1709, 1086, 1724, 1257, 535, 154, 1659, 1012, 139, 1714, 169, 1056, 296, 1303, 1154, 569, 1676, 337, 877, 1263, 937, 1135, 1528, 1028, 446, 1611, 1362, 93, 1533, 674, 148, 1027, 1186, 566, 1306, 309, 701, 1234, 78, 1665, 1779, 327, 779, 1218, 392, 1213, 189, 721, 1677, 24, 1750, 1488, 1716, 1494, 414, 1648, 746, 365, 1759, 546, 1457, 481, 1664, 911, 351, 71, 286, 68, 530, 353, 891, 391, 532, 537, 1255, 1214, 301, 318, 1500, 1031, 794, 265, 181, 899, 314, 1432, 666, 1372, 140, 1276, 1314, 1588, 1283, 990, 1359, 386, 1423, 307, 578, 1282, 1473, 1040, 315, 1033, 745, 712, 705, 1222, 254, 922, 523, 1244, 845, 105, 817, 1486, 769, 1009, 1642, 1294, 1184, 1804, 1586, 1219, 149, 1732, 706, 497, 708, 398, 575, 1387, 492, 1353, 1351, 1689, 175, 1560, 388, 1450, 1039, 692, 52, 381, 824, 156, 588, 19, 820, 1728, 1662, 542, 1543, 1667, 258, 572, 109, 1046, 1400, 440, 304, 428, 543, 1449, 331, 1330, 1589, 841, 393, 1618, 1191, 1712, 913, 275, 341, 1231, 125, 624, 180, 1354, 188, 1573, 63, 300, 12, 1691, 963, 1708, 1758, 904, 235, 1131, 151, 559, 1767, 1140, 1235, 1066, 1478, 279, 1162, 333, 408, 526, 1514, 176, 1144, 1568, 1035, 442, 1613, 1102, 1180, 478, 829, 1158, 510, 1604, 1018, 955, 967, 1815, 846, 1781, 733, 1641, 1509, 207, 251, 1300, 1376, 1583, 1382, 1395, 1686, 1398, 334, 1087, 1581, 702, 1032, 1026, 991, 606, 1073, 748, 1565, 1159, 1165, 118, 1496, 1328, 1722, 80, 407, 649, 960, 280, 1373, 1816, 431, 1112, 1518, 1338, 774, 165, 1511, 1631, 639, 647, 597, 608, 1444, 587, 240, 1596, 1196, 92, 70, 1628, 196, 564, 1462, 239, 210, 455, 1232, 717, 512, 1455, 1250, 131, 1413, 1019, 1406, 395, 1307, 1738, 1796, 1163, 504, 1043, 459, 343, 493, 1614, 900, 1002, 1519, 421, 549, 589, 62, 31, 903, 370, 1207, 1597, 69]"
1159,"[656, 1528, 1659, 355, 296, 154, 1709, 1186, 345, 1340, 1237, 447, 68, 353, 1056, 416, 1028, 974, 1154, 845, 1255, 90, 1714, 1031, 1258, 1135, 1359, 1648, 911, 1096, 1588, 148, 428, 233, 156, 1716, 1353, 1077, 298, 1086, 1759, 1470, 1432, 1145, 1486, 1779, 5, 877, 1244, 1500, 443, 183, 1373, 1238, 666, 105, 1769, 235, 1218, 139, 1600, 78, 327, 481, 71, 1586, 991, 1283, 705, 1533, 739, 292, 1478, 175, 1234, 1066, 673, 701, 1813, 189, 351, 1362, 1543, 1306, 149, 1303, 1494, 937, 530, 492, 286, 1276, 169, 1219, 543, 304, 1263, 1568, 829, 1165, 371, 721, 140, 93, 990, 1611, 24, 537, 106, 532, 794, 1665, 1785, 1449, 1473, 1012, 1514, 381, 1816, 692, 734, 1455, 1662, 1372, 919, 1642, 398, 578, 1416, 19, 1718, 1804, 824, 392, 1565, 1039, 751, 1488, 817, 546, 1282, 1677, 207, 315, 1724, 706, 575, 1322, 1382, 1676, 779, 265, 746, 1027, 904, 309, 1033, 963, 1376, 1589, 1351, 913, 1040, 365, 151, 955, 314, 899, 307, 922, 1122, 408, 523, 1395, 1191, 559, 1664, 891, 414, 1354, 526, 535, 388, 391, 1767, 188, 1018, 279, 1214, 566, 1581, 497, 1102, 745, 181, 63, 1618, 442, 846, 1387, 1338, 1389, 109, 1573, 588, 440, 1073, 1562, 1750, 967, 1560, 431, 1667, 337, 1294, 446, 572, 1518, 1222, 674, 165, 1184, 1628, 1026, 1423, 608, 606, 1583, 587, 1162, 1708, 1307, 1213, 92, 712, 1046, 708, 386, 1631, 1457, 301, 1398, 258, 1689, 12, 1112, 569, 1815, 1257, 478, 125, 820, 180, 769, 1328, 639, 1781, 1231, 1497, 1732, 649, 733, 251, 1444, 395, 1035, 407, 1400, 512, 254, 1131, 275, 1144, 80, 1758, 239, 1330, 542, 564, 1009, 1158, 1450, 1180, 702, 240, 341, 960, 774, 1196, 1140, 1596, 647, 748, 455, 318, 393, 331, 841, 1300, 504, 300, 131, 1604, 210, 624, 1511, 1462, 510, 1728, 176, 52, 1232, 1614, 1686, 1314, 1235, 280, 118, 1413, 1613, 1722, 70, 343, 333, 1796, 1509, 334, 196, 1087, 1496, 597, 1691, 1641, 1032, 1712, 1250, 717, 1406, 1163, 1019, 1738, 1043, 903, 62, 549, 589, 1002, 421, 459, 31, 493, 900, 370, 1207, 1519, 1597, 69]"
1158,"[673, 353, 233, 292, 355, 106, 1659, 739, 139, 90, 1600, 1237, 1565, 1573, 1263, 149, 148, 1470, 1732, 298, 1779, 371, 919, 63, 569, 1145, 327, 721, 416, 428, 1056, 1444, 52, 1213, 1389, 5, 1588, 1611, 1362, 169, 1340, 140, 189, 1257, 443, 1423, 105, 447, 817, 1238, 1322, 1382, 1066, 656, 546, 154, 1222, 922, 1135, 891, 296, 279, 974, 751, 734, 1086, 1028, 1664, 1665, 566, 911, 265, 1709, 523, 1255, 588, 794, 1303, 1500, 1677, 692, 1533, 1589, 1122, 1035, 990, 1560, 1586, 1473, 78, 1027, 1486, 967, 442, 877, 779, 705, 395, 351, 1497, 1416, 701, 1096, 572, 1012, 1813, 1077, 1488, 824, 1351, 1718, 1724, 1294, 1769, 1214, 1462, 71, 156, 537, 235, 1781, 608, 1359, 1562, 1528, 1162, 345, 510, 1581, 109, 846, 12, 497, 1804, 606, 1667, 845, 1648, 125, 1283, 286, 578, 388, 1186, 937, 254, 535, 1306, 1219, 1714, 301, 1244, 392, 829, 391, 1518, 331, 365, 68, 93, 1759, 1140, 24, 841, 674, 1031, 769, 733, 307, 1282, 304, 530, 19, 1039, 1712, 1478, 1716, 1785, 1191, 1676, 446, 414, 1494, 1613, 1514, 666, 1750, 597, 1330, 820, 341, 542, 492, 1450, 1662, 624, 913, 1353, 1231, 275, 386, 431, 1276, 318, 1642, 1040, 183, 1184, 1406, 1628, 440, 181, 300, 1373, 1218, 408, 1618, 904, 1583, 337, 1328, 1758, 899, 746, 165, 712, 314, 239, 334, 1235, 1708, 1144, 1372, 258, 559, 1026, 1258, 702, 708, 1131, 706, 1543, 1102, 1604, 1033, 1250, 240, 1154, 131, 526, 1087, 1073, 1112, 1234, 1354, 1046, 1631, 1728, 1432, 647, 175, 1689, 381, 1387, 745, 251, 1314, 309, 991, 151, 1165, 1159, 1568, 481, 1457, 315, 1767, 963, 532, 1300, 1032, 92, 575, 455, 1398, 1395, 1018, 333, 1641, 504, 1376, 176, 398, 1449, 207, 118, 478, 717, 196, 543, 1400, 1455, 210, 1816, 1815, 180, 1163, 70, 280, 1196, 960, 393, 639, 587, 1686, 1596, 1307, 512, 955, 649, 1009, 188, 1180, 80, 1796, 1232, 1338, 1722, 748, 407, 1496, 1738, 1511, 1509, 774, 1413, 1691, 564, 1019, 1043, 421, 900, 1519, 1002, 1614, 549, 589, 370, 903, 62, 459, 343, 493, 31, 1207, 1597, 69]"
748,"[1631, 1033, 1596, 118, 176, 180, 1180, 1686, 251, 1354, 774, 1300, 334, 478, 341, 1046, 1250, 794, 1781, 407, 1031, 1322, 12, 447, 1040, 1086, 1600, 24, 154, 1255, 1238, 1359, 68, 624, 1145, 1718, 355, 442, 673, 1303, 1560, 1659, 1012, 1102, 1769, 391, 353, 1785, 1362, 845, 5, 1611, 351, 606, 189, 1709, 1191, 233, 721, 105, 1066, 296, 911, 169, 292, 1470, 1077, 734, 666, 1237, 523, 1457, 175, 877, 106, 314, 1714, 1376, 327, 1758, 1804, 388, 497, 1759, 140, 572, 443, 990, 1035, 148, 746, 93, 937, 1662, 1588, 1500, 1416, 298, 1618, 566, 1096, 1154, 446, 1689, 1676, 304, 1213, 1813, 1444, 546, 1328, 1018, 1219, 365, 702, 733, 913, 1779, 1494, 1027, 481, 656, 1586, 974, 139, 1724, 1056, 71, 1039, 125, 286, 739, 1648, 1222, 922, 1667, 1589, 345, 1372, 151, 712, 779, 1528, 90, 1340, 745, 674, 1282, 1351, 1533, 279, 1543, 52, 1131, 19, 371, 891, 1112, 967, 1283, 1028, 1509, 751, 597, 381, 1234, 537, 1664, 578, 919, 1473, 1750, 1244, 991, 188, 1514, 1135, 1144, 414, 1716, 235, 1330, 1307, 899, 301, 78, 1263, 239, 440, 1497, 1258, 1032, 1184, 1306, 181, 309, 1214, 530, 963, 331, 1562, 1257, 1395, 1708, 1677, 337, 1665, 1338, 254, 416, 131, 543, 392, 183, 398, 1565, 569, 1604, 692, 1496, 300, 1488, 1573, 1712, 1400, 559, 1732, 258, 265, 1423, 1314, 829, 1276, 156, 824, 532, 1186, 504, 70, 1642, 307, 820, 1767, 955, 575, 588, 1387, 1389, 318, 510, 769, 275, 1478, 1165, 1196, 1122, 705, 1140, 1162, 841, 1218, 1087, 1815, 1816, 1486, 1231, 1009, 1294, 1455, 535, 1026, 1232, 109, 386, 1382, 526, 817, 149, 1353, 846, 542, 701, 165, 92, 639, 1722, 564, 608, 1613, 1432, 1413, 1641, 428, 1583, 1373, 1462, 280, 1398, 315, 649, 1568, 492, 207, 1159, 1235, 706, 1163, 393, 1449, 455, 1406, 717, 240, 904, 1728, 1691, 1450, 333, 210, 647, 1043, 708, 63, 1581, 960, 587, 1628, 408, 1738, 431, 1158, 1073, 512, 80, 1511, 196, 1796, 343, 1518, 1019, 395, 903, 370, 459, 900, 493, 62, 589, 421, 1002, 549, 1614, 1519, 1207, 31, 69, 1597]"
739,"[355, 1237, 1340, 5, 298, 1470, 1600, 447, 292, 891, 673, 443, 1589, 1238, 1214, 1086, 233, 1145, 1135, 1611, 911, 90, 106, 656, 1779, 1588, 1659, 1028, 1027, 734, 286, 296, 1322, 345, 337, 1263, 327, 1494, 139, 974, 922, 1303, 351, 1708, 1362, 1077, 154, 1213, 1759, 1676, 446, 71, 353, 1586, 1012, 497, 1813, 919, 183, 169, 481, 416, 301, 1382, 1560, 371, 1122, 1056, 1689, 779, 937, 148, 1255, 578, 1395, 877, 751, 1351, 1359, 666, 265, 105, 235, 1222, 140, 309, 279, 1514, 817, 1724, 745, 1664, 1500, 1648, 388, 1416, 1665, 1306, 1785, 1282, 181, 569, 1112, 1804, 1528, 189, 391, 1257, 68, 1718, 1040, 1473, 566, 1497, 845, 19, 1218, 1533, 78, 701, 1732, 12, 1716, 156, 674, 1131, 24, 93, 307, 543, 1677, 1258, 1186, 746, 52, 624, 1604, 414, 532, 1457, 1583, 1154, 1389, 991, 846, 588, 1769, 1039, 492, 1031, 1219, 1486, 1234, 967, 537, 1244, 1035, 1709, 546, 442, 392, 386, 149, 1191, 523, 769, 535, 1562, 1714, 1618, 733, 1488, 1283, 1565, 1096, 1478, 1144, 304, 1642, 393, 510, 705, 1662, 1066, 1158, 365, 381, 1767, 692, 207, 990, 1758, 829, 820, 841, 1423, 1781, 913, 1162, 1573, 712, 572, 175, 1276, 251, 1387, 63, 899, 1372, 1102, 1018, 341, 1165, 1330, 1087, 530, 1432, 1180, 125, 706, 1750, 794, 721, 109, 1250, 1046, 1444, 1294, 165, 254, 1667, 1450, 1184, 258, 708, 542, 1328, 314, 1543, 398, 331, 1455, 1509, 1728, 1300, 440, 702, 1026, 1796, 1400, 176, 1641, 1686, 1235, 131, 1232, 526, 1353, 963, 1033, 151, 1613, 1314, 1159, 1712, 275, 575, 1140, 180, 1307, 1338, 1816, 955, 1568, 1581, 1518, 1196, 564, 1815, 748, 334, 318, 315, 478, 455, 904, 1462, 774, 1354, 1628, 1376, 118, 1009, 824, 1496, 1406, 559, 1163, 70, 597, 504, 608, 1032, 649, 717, 1596, 188, 606, 280, 1231, 1373, 239, 1449, 407, 1398, 1511, 1073, 1722, 1691, 333, 428, 647, 210, 431, 408, 240, 1631, 960, 92, 1413, 80, 639, 196, 512, 587, 300, 395, 1019, 1738, 1043, 900, 1614, 1002, 459, 493, 62, 589, 421, 549, 31, 1519, 903, 343, 370, 1207, 1597, 69]"
196,"[1716, 447, 391, 353, 911, 1708, 1677, 90, 183, 1497, 1804, 974, 355, 1086, 1709, 846, 1648, 673, 1473, 734, 1689, 365, 1351, 298, 1813, 1359, 1276, 301, 1033, 1724, 235, 1122, 139, 674, 1470, 497, 1611, 1028, 1659, 1077, 1186, 78, 1056, 1213, 233, 341, 443, 1031, 1039, 19, 5, 751, 446, 337, 1096, 624, 1330, 817, 106, 1340, 543, 351, 210, 381, 140, 1586, 1231, 148, 1219, 1416, 572, 1012, 296, 24, 937, 1676, 398, 891, 327, 1662, 175, 1258, 1087, 1184, 1389, 877, 1145, 181, 1478, 1218, 388, 105, 566, 1769, 189, 71, 904, 1263, 922, 1102, 1306, 279, 779, 666, 1600, 258, 739, 1500, 481, 1528, 578, 292, 1494, 442, 1046, 416, 1322, 1714, 606, 746, 1573, 1131, 151, 1362, 169, 1560, 1387, 1282, 733, 1135, 1423, 692, 1565, 919, 207, 523, 1035, 149, 1237, 1238, 899, 1372, 1618, 1718, 639, 345, 392, 1642, 275, 794, 829, 265, 1027, 1732, 705, 371, 1562, 569, 1759, 68, 1665, 532, 1255, 656, 721, 1667, 154, 913, 286, 1328, 1543, 963, 1165, 1604, 1686, 1533, 440, 1214, 1691, 1314, 1303, 386, 512, 314, 1457, 1631, 1009, 526, 1588, 1244, 537, 331, 1180, 1767, 1354, 1728, 1400, 254, 1338, 991, 1158, 492, 1144, 109, 156, 407, 1382, 300, 80, 334, 845, 1073, 1154, 125, 1222, 1294, 1066, 180, 1191, 1163, 393, 564, 1641, 1589, 1398, 63, 414, 1779, 1781, 1300, 1444, 92, 304, 1486, 395, 702, 309, 774, 1514, 176, 1250, 542, 1815, 1750, 769, 1664, 820, 315, 12, 588, 1583, 712, 1628, 510, 1488, 1785, 535, 1449, 841, 587, 1395, 118, 1738, 1450, 1283, 1376, 955, 188, 52, 1019, 431, 1040, 530, 1159, 333, 1596, 1712, 745, 701, 1257, 1018, 990, 1816, 1722, 706, 1196, 408, 549, 1026, 1140, 546, 1496, 318, 131, 575, 1413, 165, 1568, 1432, 307, 251, 1758, 240, 1235, 967, 1032, 1796, 455, 748, 478, 1373, 1581, 1613, 1232, 493, 504, 1353, 1462, 1511, 647, 1234, 903, 1509, 559, 1112, 280, 1162, 717, 597, 824, 62, 93, 1043, 1455, 1518, 1307, 428, 608, 1406, 421, 1519, 239, 708, 649, 960, 31, 70, 900, 370, 343, 1614, 589, 459, 1207, 1002, 1597, 69]"
1709,"[1340, 1237, 292, 1145, 1659, 1086, 154, 365, 673, 974, 301, 1012, 1056, 1028, 71, 355, 416, 345, 734, 443, 265, 1135, 68, 1759, 446, 298, 779, 447, 578, 140, 937, 304, 1035, 1562, 1664, 1322, 353, 105, 911, 1362, 1600, 1500, 1528, 1779, 1718, 1665, 337, 1027, 1769, 1222, 90, 381, 656, 296, 537, 1234, 351, 1283, 1244, 919, 1077, 1031, 233, 1303, 1470, 877, 899, 1533, 183, 922, 1708, 1589, 1804, 1648, 5, 148, 1586, 1213, 1813, 1667, 492, 1514, 1039, 1219, 624, 106, 702, 569, 817, 1096, 1238, 1282, 371, 1218, 746, 125, 1122, 1416, 1714, 318, 891, 286, 1395, 705, 139, 1560, 497, 751, 1457, 414, 1497, 156, 846, 733, 963, 392, 169, 1724, 1716, 1478, 745, 1165, 235, 543, 1732, 1131, 1330, 523, 913, 1486, 1781, 1359, 149, 78, 1473, 1565, 279, 388, 1618, 1676, 794, 967, 391, 572, 307, 1186, 845, 692, 1372, 1257, 1276, 251, 1214, 701, 1767, 93, 1423, 1611, 12, 566, 1494, 1750, 706, 769, 1018, 1450, 24, 315, 1382, 1677, 181, 254, 841, 1300, 1543, 739, 1387, 532, 109, 189, 393, 1102, 428, 176, 1263, 1026, 398, 314, 712, 526, 1785, 559, 151, 666, 188, 1662, 535, 542, 674, 1159, 258, 327, 92, 1294, 1154, 1573, 820, 442, 334, 530, 1328, 1255, 639, 990, 407, 309, 275, 1191, 1033, 440, 1588, 341, 546, 1351, 431, 1389, 1568, 1184, 1432, 481, 1462, 19, 721, 1583, 588, 575, 1511, 1162, 175, 1354, 1306, 748, 1689, 478, 1758, 1087, 1596, 63, 1604, 510, 587, 1180, 1338, 1581, 1258, 1046, 386, 1073, 1040, 829, 1642, 1400, 1444, 240, 1686, 1353, 52, 1398, 1488, 1631, 118, 180, 647, 991, 1231, 395, 210, 331, 608, 1815, 1307, 1816, 300, 1455, 606, 1728, 824, 1144, 564, 1112, 1250, 1066, 1613, 1518, 717, 1413, 1196, 1158, 1376, 280, 1496, 455, 708, 80, 504, 904, 1163, 649, 774, 165, 1032, 207, 1449, 1628, 1712, 131, 1373, 196, 597, 1140, 1691, 70, 512, 1641, 1232, 1009, 408, 1509, 239, 1796, 333, 1314, 1738, 955, 960, 1406, 1235, 1722, 1019, 589, 1614, 1043, 493, 903, 62, 1002, 421, 900, 459, 370, 31, 549, 1207, 1519, 343, 1597, 69]"
1163,"[734, 1077, 106, 24, 416, 1238, 578, 1533, 355, 327, 708, 1709, 1214, 148, 351, 739, 1664, 1028, 937, 1086, 1560, 721, 1135, 701, 447, 1027, 1716, 1237, 1263, 298, 733, 337, 1389, 1039, 656, 745, 1056, 71, 1779, 1303, 1718, 149, 1589, 1470, 1444, 559, 292, 1340, 746, 1568, 537, 5, 331, 1087, 705, 1145, 1659, 1611, 154, 569, 1353, 974, 899, 446, 1457, 1219, 820, 1488, 1307, 314, 105, 673, 1322, 877, 1514, 431, 1026, 1031, 388, 597, 304, 1382, 442, 1196, 371, 1816, 1759, 265, 1528, 1600, 1362, 1376, 624, 1032, 1328, 68, 891, 532, 1066, 1330, 443, 1282, 1804, 1689, 353, 1154, 919, 1462, 497, 258, 1677, 1662, 1257, 296, 381, 1131, 1096, 1255, 1486, 1186, 235, 365, 1473, 1496, 1785, 210, 829, 90, 702, 566, 341, 1395, 606, 240, 1222, 52, 139, 1244, 1012, 169, 233, 1102, 140, 911, 345, 1387, 1724, 1588, 392, 286, 183, 189, 393, 779, 1423, 769, 510, 12, 1258, 109, 922, 307, 1732, 1213, 913, 1815, 674, 1813, 1758, 1416, 151, 1040, 588, 1676, 748, 1509, 817, 1035, 846, 1009, 1306, 1769, 1500, 19, 963, 1565, 546, 386, 301, 70, 542, 181, 1494, 575, 1691, 188, 1642, 1581, 309, 1628, 1018, 175, 1478, 523, 1714, 751, 1122, 1518, 572, 481, 1184, 1583, 1562, 156, 1400, 280, 492, 1665, 1158, 1294, 1140, 207, 1432, 1162, 391, 1604, 841, 1314, 1373, 706, 1708, 196, 1450, 526, 414, 1586, 440, 251, 93, 1372, 504, 1667, 1283, 279, 1231, 1218, 275, 1232, 165, 300, 639, 649, 78, 824, 712, 530, 1497, 176, 564, 254, 1750, 1073, 1449, 1359, 1234, 1033, 1112, 1631, 239, 478, 1648, 1712, 131, 125, 845, 1573, 1543, 1276, 395, 1354, 1046, 92, 990, 1300, 63, 1351, 1722, 1618, 1144, 333, 398, 587, 428, 1413, 543, 1180, 318, 794, 967, 904, 1613, 608, 535, 1398, 991, 1191, 666, 1235, 334, 1641, 1159, 1596, 1165, 1796, 717, 180, 1455, 1406, 692, 1728, 118, 955, 1250, 1767, 1781, 512, 1019, 80, 1511, 455, 407, 774, 647, 1686, 1338, 315, 1738, 408, 900, 1043, 493, 1002, 960, 1207, 1614, 343, 903, 589, 421, 370, 62, 31, 459, 549, 1519, 69, 1597]"
1708,"[292, 298, 1213, 1600, 355, 1237, 911, 1145, 296, 1677, 739, 1012, 105, 1709, 169, 381, 301, 1214, 1135, 1813, 154, 233, 1611, 1340, 1470, 1303, 1028, 443, 1362, 1086, 937, 106, 304, 1473, 148, 265, 90, 345, 1533, 1322, 1718, 1562, 1077, 446, 1732, 24, 416, 1689, 5, 1500, 1027, 891, 673, 656, 337, 353, 734, 1255, 922, 1238, 1664, 497, 1618, 1040, 1056, 365, 919, 388, 1282, 1586, 1676, 1659, 1494, 1222, 286, 1478, 1716, 1589, 1257, 974, 1714, 1665, 140, 391, 1035, 12, 71, 1528, 235, 1486, 1759, 1724, 1560, 351, 19, 1031, 1191, 139, 1804, 817, 1565, 666, 1219, 1543, 371, 1588, 1263, 674, 307, 746, 537, 68, 481, 314, 1514, 52, 1389, 1330, 1359, 1769, 1186, 189, 712, 543, 1457, 327, 1779, 877, 779, 913, 1276, 1066, 566, 1767, 705, 578, 447, 1488, 569, 341, 1244, 183, 733, 899, 398, 149, 78, 1372, 1096, 1351, 109, 572, 1231, 1196, 156, 1258, 175, 991, 318, 606, 279, 706, 1131, 1307, 845, 1306, 1648, 63, 1283, 492, 1750, 1165, 532, 745, 1039, 1573, 1395, 624, 1294, 1234, 1628, 1758, 386, 181, 1218, 692, 254, 1667, 1416, 530, 309, 829, 702, 1497, 1642, 721, 393, 904, 1338, 751, 165, 1450, 392, 846, 1102, 258, 841, 1235, 331, 1122, 1087, 588, 523, 1154, 960, 1432, 701, 963, 1018, 769, 708, 1604, 535, 1300, 125, 1382, 315, 92, 1686, 794, 196, 1376, 414, 275, 1781, 1046, 575, 1250, 442, 510, 967, 1398, 1691, 1423, 597, 504, 1583, 1631, 1387, 1662, 1026, 608, 546, 639, 118, 820, 151, 1353, 1444, 526, 1140, 1033, 649, 542, 990, 1112, 1328, 180, 93, 717, 647, 188, 1180, 1785, 774, 1815, 1613, 407, 748, 300, 428, 131, 1144, 207, 251, 1581, 1568, 280, 1406, 1816, 559, 1455, 955, 1184, 210, 240, 1641, 70, 564, 176, 1400, 1462, 1314, 1413, 334, 455, 1518, 1496, 1162, 1511, 1509, 1159, 1712, 1232, 478, 395, 824, 1158, 1073, 1596, 1354, 440, 512, 1373, 1449, 431, 1796, 80, 239, 1728, 587, 1032, 333, 1722, 1163, 1009, 1019, 1738, 408, 1043, 370, 493, 1614, 900, 31, 903, 549, 62, 1519, 589, 1002, 343, 1207, 421, 459, 69, 1597]"
